#C_ID        C_NGAL G_ID         G_RA    G_DEC  G_Z
000000000322 000003 000000004713 226.089 -00.465 0.537
000000000301 000003 000000003393 220.428 +00.529 0.563
000000000301 000003 000000003504 220.415 +00.541 0.563
000000000301 000003 000000011395 220.402 +00.552 0.560
000000000299 000003 000000003333 204.963 -00.733 0.463
000000000299 000003 000000008672 204.965 -00.679 0.466
000000000299 000003 000000008810 205.005 -00.653 0.470
000000000327 000003 000000004262 222.484 -00.506 0.554
000000000327 000003 000000004275 222.476 -00.498 0.554
000000000327 000003 000000010799 222.503 -00.523 0.556
000000000280 000003 000000002841 199.911 +00.142 0.504
000000000280 000003 000000002861 199.891 +00.129 0.506
000000000280 000003 000000006036 199.896 +00.193 0.507
000000000268 000003 000000002436 343.919 -00.340 0.546
000000000268 000003 000000010645 343.918 -00.303 0.551
000000000268 000003 000000012680 343.916 -00.369 0.553
000000000269 000003 000000002482 229.129 -00.851 0.655
000000000269 000003 000000003462 228.978 -00.837 0.637
000000000269 000003 000000008673 229.089 -00.827 0.651
000000000273 000003 000000002611 319.969 -00.956 0.540
000000000273 000003 000000005809 319.938 -00.966 0.540
000000000273 000003 000000010915 319.937 -00.996 0.543
000000000274 000003 000000002620 212.774 -00.571 0.417
000000000274 000003 000000002718 212.740 -00.517 0.427
000000000274 000003 000000007822 212.737 -00.605 0.411
000000000275 000003 000000002704 185.696 +00.400 0.456
000000000275 000003 000000009894 185.697 +00.398 0.455
000000000275 000003 000000011637 185.698 +00.401 0.462
000000000277 000003 000000002772 188.830 +00.064 0.503
000000000277 000003 000000004544 188.845 +00.062 0.511
000000000277 000003 000000010449 188.838 +00.042 0.504
000000000284 000003 000000002920 205.718 -00.320 0.604
000000000284 000003 000000007930 205.738 -00.403 0.601
000000000284 000003 000000012218 205.639 -00.323 0.603
000000000298 000003 000000003277 189.074 +00.133 0.499
000000000298 000003 000000006395 189.091 +00.160 0.499
000000000298 000003 000000007529 189.140 +00.163 0.492
000000000285 000003 000000002922 202.201 -00.391 0.662
000000000285 000003 000000006578 202.131 -00.331 0.657
000000000285 000003 000000007455 201.994 -00.303 0.655
000000000288 000003 000000003015 207.753 -00.587 0.519
000000000288 000003 000000006797 207.743 -00.609 0.522
000000000288 000003 000000011065 207.761 -00.620 0.525
000000000293 000003 000000003106 219.058 -00.200 0.625
000000000293 000003 000000007298 219.116 -00.199 0.623
000000000293 000003 000000012853 219.162 -00.166 0.624
000000000294 000003 000000003121 326.813 -00.144 0.517
000000000294 000003 000000005587 326.798 -00.162 0.516
000000000294 000003 000000009447 326.844 -00.115 0.513
000000000295 000003 000000003128 199.247 +00.195 0.522
000000000295 000003 000000006517 199.226 +00.255 0.530
000000000295 000003 000000010160 199.205 +00.201 0.523
000000000297 000003 000000003185 211.641 -00.484 0.542
000000000297 000003 000000003607 211.672 -00.515 0.541
000000000297 000003 000000004863 211.604 -00.523 0.543
000000000323 000003 000000004090 190.465 -00.081 0.525
000000000323 000003 000000008446 190.469 -00.052 0.520
000000000323 000003 000000009527 190.466 -00.025 0.521
000000000329 000003 000000004554 192.547 -00.218 0.522
000000000329 000003 000000010282 192.597 -00.243 0.527
000000000329 000003 000000011796 192.602 -00.291 0.528
000000000145 000003 000000000116 205.219 -00.440 0.442
000000000145 000003 000000002843 205.215 -00.454 0.443
000000000145 000003 000000013053 205.300 -00.457 0.444
000000000367 000003 000000007707 221.944 -00.916 0.527
000000000367 000003 000000008896 221.961 -00.977 0.513
000000000367 000003 000000012909 221.976 -00.955 0.526
000000000356 000003 000000006137 203.522 +00.309 0.477
000000000356 000003 000000008264 203.530 +00.363 0.473
000000000356 000003 000000011543 203.537 +00.335 0.472
000000000359 000003 000000006757 188.814 -00.619 0.509
000000000359 000003 000000008412 188.791 -00.668 0.504
000000000359 000003 000000010402 188.805 -00.666 0.505
000000000360 000003 000000000467 322.140 -00.773 0.596
000000000360 000003 000000006799 322.178 -00.846 0.606
000000000360 000003 000000006814 322.199 -00.808 0.614
000000000361 000003 000000006807 211.502 -00.773 0.561
000000000361 000003 000000008442 211.500 -00.772 0.560
000000000361 000003 000000009028 211.483 -00.733 0.562
000000000362 000003 000000006886 191.637 -00.303 0.484
000000000362 000003 000000011563 191.640 -00.279 0.486
000000000362 000003 000000012188 191.637 -00.263 0.486
000000000364 000003 000000007036 202.453 +00.299 0.504
000000000364 000003 000000010515 202.442 +00.338 0.510
000000000364 000003 000000011043 202.445 +00.293 0.505
000000000369 000003 000000007817 219.754 -00.529 0.543
000000000369 000003 000000009093 219.785 -00.527 0.543
000000000369 000003 000000011603 219.756 -00.528 0.539
000000000353 000003 000000005978 209.850 +00.082 0.530
000000000353 000003 000000009198 209.893 +00.077 0.534
000000000353 000003 000000009282 209.903 +00.070 0.533
000000000372 000003 000000009183 205.481 -00.482 0.416
000000000372 000003 000000010090 205.492 -00.434 0.416
000000000372 000003 000000010899 205.543 -00.507 0.421
000000000373 000003 000000009435 203.086 -00.120 0.471
000000000373 000003 000000011844 203.086 -00.058 0.465
000000000373 000003 000000012392 203.085 -00.105 0.475
000000000374 000003 000000009714 222.052 +00.228 0.443
000000000374 000003 000000010754 222.063 +00.210 0.443
000000000374 000003 000000013023 222.044 +00.248 0.442
000000000375 000003 000000010304 321.415 -00.448 0.753
000000000375 000003 000000011195 321.481 -00.638 0.747
000000000375 000003 000000011307 321.627 -00.696 0.747
000000000376 000003 000000010320 350.623 +00.405 0.478
000000000376 000003 000000010832 350.649 +00.398 0.481
000000000376 000003 000000012493 350.696 +00.381 0.481
000000000377 000003 000000010498 203.682 +00.228 0.520
000000000377 000003 000000011768 203.676 +00.189 0.521
000000000377 000003 000000013047 203.676 +00.145 0.521
000000000354 000003 000000005996 202.395 +00.007 0.491
000000000354 000003 000000008709 202.360 -00.009 0.491
000000000354 000003 000000009015 202.372 +00.014 0.493
000000000348 000003 000000005860 185.707 +00.112 0.457
000000000348 000003 000000007463 185.710 +00.146 0.459
000000000348 000003 000000010031 185.742 +00.179 0.458
000000000330 000003 000000004578 323.317 -00.206 0.461
000000000330 000003 000000004649 323.304 -00.153 0.464
000000000330 000003 000000011780 323.269 -00.183 0.462
000000000337 000003 000000005169 325.299 -00.626 0.584
000000000337 000003 000000005648 325.262 -00.623 0.584
000000000337 000003 000000006679 325.312 -00.608 0.585
000000000331 000003 000000004734 203.915 +00.690 0.660
000000000331 000003 000000005767 203.995 +00.568 0.672
000000000331 000003 000000009251 203.996 +00.574 0.670
000000000332 000003 000000004870 218.124 +00.030 0.547
000000000332 000003 000000007839 218.126 +00.042 0.547
000000000332 000003 000000012518 218.120 +00.028 0.550
000000000333 000003 000000004895 204.647 +00.303 0.456
000000000333 000003 000000008945 204.599 +00.262 0.461
000000000333 000003 000000009568 204.554 +00.257 0.461
000000000334 000003 000000004929 187.259 +00.631 0.578
000000000334 000003 000000005693 187.270 +00.643 0.580
000000000334 000003 000000007120 187.269 +00.608 0.576
000000000335 000003 000000005006 201.899 -00.749 0.572
000000000335 000003 000000009643 201.932 -00.775 0.583
000000000335 000003 000000012686 201.956 -00.774 0.576
000000000336 000003 000000005120 351.878 +00.004 0.419
000000000336 000003 000000010942 351.908 -00.037 0.418
000000000336 000003 000000011386 351.878 +00.002 0.417
000000000338 000003 000000005208 205.845 +00.047 0.519
000000000338 000003 000000006706 205.788 +00.024 0.531
000000000338 000003 000000011493 205.793 +00.058 0.531
000000000347 000003 000000005853 225.468 -00.802 0.657
000000000347 000003 000000007330 225.467 -00.766 0.660
000000000347 000003 000000009067 225.385 -00.870 0.645
000000000339 000003 000000005227 199.189 +00.266 0.502
000000000339 000003 000000005813 199.215 +00.271 0.503
000000000339 000003 000000008494 199.206 +00.291 0.514
000000000341 000003 000000005543 351.301 -00.411 0.496
000000000341 000003 000000008683 351.326 -00.437 0.495
000000000341 000003 000000012198 351.294 -00.388 0.496
000000000342 000003 000000005664 224.969 +00.492 0.453
000000000342 000003 000000006599 225.036 +00.518 0.445
000000000342 000003 000000008069 225.022 +00.463 0.446
000000000343 000003 000000005778 206.281 -00.740 0.495
000000000343 000003 000000006969 206.291 -00.739 0.502
000000000343 000003 000000007754 206.305 -00.705 0.497
000000000345 000003 000000005824 210.745 -00.353 0.433
000000000345 000003 000000006951 210.825 -00.337 0.435
000000000345 000003 000000012323 210.808 -00.320 0.441
000000000346 000003 000000003735 352.346 +00.205 0.441
000000000346 000003 000000005834 352.396 +00.291 0.432
000000000346 000003 000000012892 352.403 +00.267 0.454
000000000265 000003 000000002354 204.212 -00.362 0.463
000000000265 000003 000000006364 204.234 -00.385 0.474
000000000265 000003 000000011336 204.225 -00.350 0.472
000000000264 000003 000000002352 185.914 -00.687 0.496
000000000264 000003 000000006043 185.923 -00.693 0.499
000000000264 000003 000000007599 185.922 -00.703 0.495
000000000263 000003 000000002306 203.890 +00.270 0.320
000000000263 000003 000000003668 204.009 +00.398 0.332
000000000263 000003 000000011245 204.104 +00.481 0.329
000000000188 000003 000000000776 220.959 -00.538 0.535
000000000188 000003 000000001613 220.915 -00.536 0.535
000000000188 000003 000000001852 220.914 -00.537 0.536
000000000177 000003 000000000574 223.215 -00.329 0.587
000000000177 000003 000000002137 223.239 -00.368 0.577
000000000177 000003 000000002943 223.188 -00.390 0.578
000000000179 000003 000000000622 321.725 -00.321 0.473
000000000179 000003 000000006881 321.677 -00.390 0.473
000000000179 000003 000000012160 321.717 -00.369 0.475
000000000181 000003 000000000638 225.811 +00.171 0.458
000000000181 000003 000000004179 225.822 +00.110 0.470
000000000181 000003 000000004640 225.801 +00.148 0.456
000000000182 000003 000000000642 227.830 -00.131 0.516
000000000182 000003 000000002245 227.843 -00.141 0.512
000000000182 000003 000000002385 227.804 -00.123 0.506
000000000183 000003 000000000660 226.262 +00.550 0.508
000000000183 000003 000000005346 226.258 +00.537 0.509
000000000183 000003 000000007062 226.211 +00.559 0.508
000000000184 000003 000000000676 322.371 +00.192 0.489
000000000184 000003 000000006460 322.381 +00.202 0.489
000000000184 000003 000000008434 322.341 +00.163 0.489
000000000378 000003 000000010544 186.213 -00.657 0.553
000000000378 000003 000000010642 186.250 -00.661 0.549
000000000378 000003 000000012269 186.193 -00.653 0.557
000000000172 000003 000000000400 204.859 +00.381 0.515
000000000172 000003 000000004529 204.902 +00.405 0.515
000000000172 000003 000000008895 204.906 +00.392 0.515
000000000190 000003 000000000853 218.921 -00.953 0.496
000000000190 000003 000000001977 218.916 -00.951 0.495
000000000190 000003 000000013019 218.902 -00.946 0.494
000000000192 000003 000000000879 349.400 +00.275 0.524
000000000192 000003 000000008036 349.395 +00.303 0.525
000000000192 000003 000000012244 349.372 +00.354 0.539
000000000194 000003 000000000902 204.631 -00.654 0.389
000000000194 000003 000000005571 204.599 -00.728 0.397
000000000194 000003 000000006381 204.501 -00.839 0.388
000000000195 000003 000000000915 228.442 -00.771 0.542
000000000195 000003 000000007273 228.477 -00.814 0.538
000000000195 000003 000000011985 228.439 -00.782 0.541
000000000199 000003 000000000981 220.269 -00.658 0.557
000000000199 000003 000000010529 220.349 -00.705 0.560
000000000199 000003 000000012766 220.327 -00.674 0.558
000000000201 000003 000000001048 202.746 -00.507 0.475
000000000201 000003 000000003144 202.749 -00.495 0.486
000000000201 000003 000000007251 202.782 -00.478 0.476
000000000173 000003 000000000442 222.090 +00.445 0.440
000000000173 000003 000000002574 222.131 +00.498 0.440
000000000173 000003 000000006606 222.158 +00.422 0.442
000000000171 000003 000000000364 206.627 -00.286 0.553
000000000171 000003 000000003175 206.671 -00.287 0.554
000000000171 000003 000000009687 206.638 -00.289 0.554
000000000262 000003 000000002238 223.607 -00.161 0.581
000000000262 000003 000000006074 223.552 -00.145 0.581
000000000262 000003 000000007313 223.563 -00.129 0.582
000000000156 000003 000000000249 204.779 -00.813 0.432
000000000156 000003 000000006487 204.687 -00.842 0.438
000000000156 000003 000000011525 204.823 -00.861 0.444
000000000146 000003 000000000119 205.943 -00.201 0.706
000000000146 000003 000000003240 205.887 -00.354 0.705
000000000146 000003 000000008209 205.880 -00.306 0.708
000000000148 000003 000000000140 199.704 +00.142 0.639
000000000148 000003 000000005189 199.623 +00.088 0.641
000000000148 000003 000000009731 199.556 +00.103 0.638
000000000149 000003 000000000192 205.912 -00.923 0.552
000000000149 000003 000000003105 205.876 -00.870 0.550
000000000149 000003 000000009092 205.899 -00.901 0.546
000000000150 000003 000000000198 226.772 +00.830 0.504
000000000150 000003 000000002730 226.731 +00.799 0.505
000000000150 000003 000000008721 226.768 +00.800 0.505
000000000151 000003 000000000207 320.809 -00.337 0.516
000000000151 000003 000000000422 320.809 -00.300 0.509
000000000151 000003 000000011584 320.809 -00.304 0.509
000000000155 000003 000000000243 313.977 +00.496 0.715
000000000155 000003 000000003213 313.969 +00.623 0.716
000000000155 000003 000000004093 314.098 +00.468 0.721
000000000157 000003 000000000265 348.592 -00.061 0.488
000000000157 000003 000000001319 348.579 -00.108 0.488
000000000157 000003 000000009283 348.553 -00.050 0.480
000000000170 000003 000000000352 321.041 -00.048 0.526
000000000170 000003 000000001477 321.005 -00.078 0.531
000000000170 000003 000000011815 321.028 -00.122 0.531
000000000158 000003 000000000273 220.386 -00.900 0.538
000000000158 000003 000000001562 220.366 -00.878 0.537
000000000158 000003 000000011992 220.372 -00.904 0.531
000000000159 000003 000000000276 199.809 +00.447 0.515
000000000159 000003 000000006873 199.792 +00.447 0.516
000000000159 000003 000000009783 199.856 +00.452 0.514
000000000161 000003 000000000290 325.794 -01.025 0.552
000000000161 000003 000000004658 325.806 -01.016 0.547
000000000161 000003 000000011248 325.739 -01.019 0.566
000000000163 000003 000000000294 322.838 +00.355 0.499
000000000163 000003 000000001705 322.798 +00.329 0.501
000000000163 000003 000000009855 322.857 +00.402 0.506
000000000164 000003 000000000301 348.877 -00.105 0.565
000000000164 000003 000000005585 348.910 -00.169 0.570
000000000164 000003 000000008705 348.899 -00.148 0.571
000000000167 000003 000000000338 205.078 -00.600 0.444
000000000167 000003 000000002319 205.128 -00.594 0.452
000000000167 000003 000000007875 205.102 -00.587 0.433
000000000202 000003 000000001059 207.156 +00.094 0.507
000000000202 000003 000000002768 207.109 +00.029 0.507
000000000202 000003 000000007918 207.161 +00.048 0.510
000000000203 000003 000000001060 212.935 -00.718 0.651
000000000203 000003 000000002932 212.928 -00.705 0.650
000000000203 000003 000000006812 212.816 -00.727 0.651
000000000204 000003 000000001090 204.398 +00.040 0.477
000000000204 000003 000000012399 204.391 +00.066 0.476
000000000204 000003 000000013057 204.412 +00.066 0.476
000000000247 000003 000000001927 324.713 -01.139 0.494
000000000247 000003 000000002393 324.762 -01.142 0.496
000000000247 000003 000000010766 324.755 -01.129 0.497
000000000237 000003 000000001730 225.246 -00.466 0.470
000000000237 000003 000000007807 225.271 -00.411 0.475
000000000237 000003 000000011094 225.251 -00.412 0.462
000000000239 000003 000000001775 343.632 -00.537 0.645
000000000239 000003 000000010660 343.640 -00.630 0.644
000000000239 000003 000000010962 343.694 -00.702 0.637
000000000242 000003 000000001867 226.373 +00.201 0.623
000000000242 000003 000000002853 226.381 +00.264 0.623
000000000242 000003 000000005044 226.454 +00.295 0.636
000000000243 000003 000000001886 212.619 +00.231 0.499
000000000243 000003 000000006614 212.608 +00.274 0.496
000000000243 000003 000000007819 212.622 +00.243 0.498
000000000244 000003 000000001893 199.682 +00.119 0.506
000000000244 000003 000000005574 199.665 +00.121 0.500
000000000244 000003 000000007949 199.719 +00.128 0.505
000000000245 000003 000000001903 350.449 -00.754 0.428
000000000245 000003 000000007661 350.582 -00.800 0.428
000000000245 000003 000000011744 350.558 -00.776 0.430
000000000251 000003 000000001997 343.688 -00.949 0.530
000000000251 000003 000000006066 343.704 -00.916 0.527
000000000251 000003 000000007431 343.664 -00.986 0.531
000000000205 000003 000000001108 211.139 -00.020 0.449
000000000205 000003 000000003209 211.082 -00.040 0.440
000000000205 000003 000000011620 211.093 +00.006 0.444
000000000253 000003 000000002027 213.506 -00.540 0.645
000000000253 000003 000000003369 213.526 -00.522 0.648
000000000253 000003 000000006264 213.524 -00.551 0.645
000000000254 000003 000000002046 328.103 -00.732 0.496
000000000254 000003 000000005533 328.130 -00.804 0.501
000000000254 000003 000000010092 328.106 -00.759 0.499
000000000255 000003 000000002053 201.142 -00.216 0.658
000000000255 000003 000000008507 201.188 -00.190 0.656
000000000255 000003 000000008989 201.136 -00.324 0.655
000000000256 000003 000000002075 321.785 -01.036 0.589
000000000256 000003 000000003726 321.800 -01.069 0.593
000000000256 000003 000000006890 321.789 -01.050 0.593
000000000258 000003 000000002109 186.108 -00.386 0.492
000000000258 000003 000000007620 186.075 -00.426 0.488
000000000258 000003 000000007991 186.112 -00.372 0.491
000000000261 000003 000000002231 204.420 -00.728 0.530
000000000261 000003 000000010220 204.433 -00.728 0.528
000000000261 000003 000000012930 204.396 -00.747 0.527
000000000236 000003 000000001729 327.879 +00.299 0.448
000000000236 000003 000000006398 327.845 +00.216 0.460
000000000236 000003 000000008258 327.862 +00.241 0.461
000000000235 000003 000000001676 186.943 -00.001 0.598
000000000235 000003 000000009871 186.965 -00.008 0.599
000000000235 000003 000000011011 186.971 +00.021 0.602
000000000233 000003 000000001639 226.672 +00.133 0.499
000000000233 000003 000000005779 226.669 +00.133 0.501
000000000233 000003 000000009815 226.644 +00.098 0.501
000000000232 000003 000000001607 223.882 -00.246 0.649
000000000232 000003 000000001821 223.802 -00.240 0.649
000000000232 000003 000000010441 223.715 -00.205 0.651
000000000231 000003 000000001593 321.475 -00.200 0.528
000000000231 000003 000000002459 321.515 -00.159 0.527
000000000231 000003 000000007522 321.488 -00.152 0.527
000000000229 000003 000000001536 225.846 +00.383 0.546
000000000229 000003 000000005455 225.861 +00.354 0.536
000000000229 000003 000000006404 225.866 +00.361 0.540
000000000227 000003 000000001523 210.373 -00.704 0.578
000000000227 000003 000000006486 210.396 -00.664 0.578
000000000227 000003 000000008361 210.385 -00.666 0.574
000000000222 000003 000000001430 342.559 -00.280 0.503
000000000222 000003 000000001484 342.512 -00.270 0.504
000000000222 000003 000000009029 342.468 -00.255 0.505
000000000221 000003 000000001410 204.198 -00.352 0.523
000000000221 000003 000000001794 204.199 -00.378 0.525
000000000221 000003 000000011122 204.199 -00.348 0.525
000000000217 000003 000000001341 203.036 -00.478 0.549
000000000217 000003 000000009150 202.933 -00.459 0.546
000000000217 000003 000000012716 202.986 -00.462 0.547
000000000216 000003 000000001335 323.864 +00.209 0.612
000000000216 000003 000000002507 323.739 +00.238 0.612
000000000216 000003 000000006515 323.816 +00.253 0.612
000000000215 000003 000000001293 347.839 -00.466 0.578
000000000215 000003 000000005462 347.794 -00.506 0.583
000000000215 000003 000000008807 347.834 -00.457 0.579
000000000214 000003 000000001289 226.695 -00.836 0.679
000000000214 000003 000000005916 226.819 -00.915 0.677
000000000214 000003 000000012848 226.724 -00.871 0.675
000000000211 000003 000000001247 204.847 -00.523 0.433
000000000211 000003 000000005897 204.809 -00.449 0.433
000000000211 000003 000000013114 204.850 -00.499 0.434
000000000209 000003 000000001236 220.907 -00.968 0.561
000000000209 000003 000000011767 220.958 -00.986 0.562
000000000209 000003 000000011862 220.893 -00.972 0.560
000000000207 000003 000000001155 224.321 -00.669 0.576
000000000207 000003 000000002672 224.365 -00.641 0.578
000000000207 000003 000000005389 224.324 -00.681 0.577
000000000206 000003 000000001134 219.316 -00.464 0.334
000000000206 000003 000000003317 219.538 -00.441 0.324
000000000206 000003 000000010486 219.558 -00.440 0.321
000000000000 000003 000000000004 141.250 -00.852 0.433
000000000000 000003 000000001138 141.265 -00.852 0.437
000000000000 000003 000000012769 141.240 -00.881 0.438
