#C_ID        C_NGAL G_ID         G_RA    G_DEC  G_Z
000000000163 000004 000000004927 009.567 +00.500 0.516
000000000163 000004 000000005576 009.457 +00.409 0.609
000000000163 000004 000000006940 009.499 +00.442 0.563
000000000163 000004 000000008431 009.529 +00.485 0.571
000000000071 000004 000000001845 150.525 -00.093 0.526
000000000071 000004 000000003051 150.513 -00.134 0.537
000000000071 000004 000000009993 150.518 -00.107 0.504
000000000071 000004 000000011569 150.496 -00.109 0.497
000000000567 000004 000000000550 205.382 -00.725 0.597
000000000567 000004 000000003010 205.388 -00.676 0.635
000000000567 000004 000000009250 205.414 -00.701 0.613
000000000567 000004 000000009737 205.379 -00.670 0.611
000000000566 000004 000000000381 350.845 +00.114 0.578
000000000566 000004 000000006519 350.917 +00.131 0.617
000000000566 000004 000000007640 350.990 +00.226 0.585
000000000566 000004 000000009496 350.933 +00.159 0.600
000000000565 000004 000000000207 320.809 -00.337 0.608
000000000565 000004 000000000422 320.809 -00.300 0.594
000000000565 000004 000000006063 320.907 -00.230 0.571
000000000565 000004 000000006464 320.823 -00.237 0.572
000000000076 000004 000000002298 139.444 +00.275 0.564
000000000076 000004 000000004281 139.475 +00.296 0.497
000000000076 000004 000000009346 139.372 +00.294 0.497
000000000076 000004 000000012211 139.419 +00.308 0.510
000000000564 000004 000000000140 199.704 +00.142 0.610
000000000564 000004 000000000160 199.746 +00.077 0.603
000000000564 000004 000000001807 199.653 +00.160 0.581
000000000564 000004 000000005189 199.623 +00.088 0.607
000000000527 000004 000000000238 205.845 +00.315 0.606
000000000527 000004 000000001063 205.855 +00.304 0.554
000000000527 000004 000000001202 205.849 +00.347 0.571
000000000527 000004 000000012953 205.834 +00.266 0.621
000000000161 000004 000000002179 162.681 -00.388 0.622
000000000161 000004 000000003464 162.767 -00.419 0.561
000000000161 000004 000000012756 162.723 -00.424 0.570
000000000161 000004 000000012831 162.792 -00.388 0.567
000000000378 000004 000000002707 203.815 +00.315 0.556
000000000378 000004 000000003783 203.842 +00.329 0.509
000000000378 000004 000000005526 203.846 +00.387 0.526
000000000378 000004 000000010819 203.820 +00.371 0.503
000000000082 000004 000000004679 163.980 -00.339 0.520
000000000082 000004 000000008207 164.052 -00.274 0.502
000000000082 000004 000000010260 164.003 -00.328 0.506
000000000082 000004 000000012152 164.053 -00.306 0.490
000000000199 000004 000000004331 034.613 -00.206 0.584
000000000199 000004 000000006091 034.736 -00.170 0.563
000000000199 000004 000000008445 034.677 -00.251 0.611
000000000199 000004 000000011231 034.664 -00.172 0.569
000000000152 000004 000000000532 152.271 -00.379 0.574
000000000152 000004 000000004525 152.264 -00.450 0.561
000000000152 000004 000000009238 152.300 -00.416 0.527
000000000152 000004 000000010129 152.310 -00.347 0.547
000000000325 000004 000000001385 321.496 -00.179 0.467
000000000325 000004 000000001593 321.475 -00.200 0.490
000000000325 000004 000000002459 321.515 -00.159 0.497
000000000325 000004 000000007522 321.488 -00.152 0.520
000000000321 000004 000000000286 190.522 +00.533 0.499
000000000321 000004 000000002608 190.473 +00.516 0.499
000000000321 000004 000000003217 190.543 +00.546 0.491
000000000321 000004 000000009562 190.479 +00.551 0.499
000000000540 000004 000000004807 219.612 -00.442 0.573
000000000540 000004 000000004977 219.668 -00.490 0.593
000000000540 000004 000000005837 219.671 -00.471 0.568
000000000540 000004 000000010486 219.558 -00.440 0.555
000000000547 000004 000000000604 205.433 -00.535 0.595
000000000547 000004 000000007578 205.530 -00.509 0.613
000000000547 000004 000000010724 205.391 -00.459 0.607
000000000547 000004 000000012033 205.500 -00.555 0.585
000000000119 000004 000000000029 150.502 -00.844 0.542
000000000119 000004 000000002851 150.532 -00.864 0.525
000000000119 000004 000000003440 150.383 -00.844 0.556
000000000119 000004 000000007309 150.448 -00.843 0.547
000000000288 000004 000000006000 221.312 +00.118 0.523
000000000288 000004 000000006843 221.419 +00.083 0.461
000000000288 000004 000000009587 221.339 +00.110 0.473
000000000288 000004 000000011460 221.318 +00.086 0.469
000000000316 000004 000000005881 208.005 -00.373 0.465
000000000316 000004 000000009376 208.012 -00.419 0.509
000000000316 000004 000000010894 208.007 -00.360 0.496
000000000316 000004 000000011457 208.005 -00.368 0.483
000000000289 000004 000000000732 200.800 -00.226 0.465
000000000289 000004 000000001088 200.839 -00.245 0.467
000000000289 000004 000000003365 200.788 -00.236 0.474
000000000289 000004 000000012462 200.848 -00.249 0.491
000000000122 000004 000000000647 010.414 -00.912 0.529
000000000122 000004 000000002566 010.374 -00.915 0.550
000000000122 000004 000000011837 010.321 -00.928 0.519
000000000122 000004 000000012066 010.334 -00.953 0.531
000000000123 000004 000000000705 166.292 -00.971 0.528
000000000123 000004 000000007138 166.377 -00.974 0.528
000000000123 000004 000000011777 166.317 -00.968 0.589
000000000123 000004 000000012627 166.336 -00.941 0.551
000000000312 000004 000000005306 346.966 -00.465 0.495
000000000312 000004 000000005859 347.042 -00.493 0.529
000000000312 000004 000000012404 347.005 -00.497 0.505
000000000312 000004 000000013124 347.050 -00.493 0.495
000000000311 000004 000000005193 344.853 +00.004 0.487
000000000311 000004 000000008829 344.839 -00.025 0.457
000000000311 000004 000000009490 344.904 -00.007 0.470
000000000311 000004 000000012965 344.861 +00.038 0.470
000000000291 000004 000000001748 202.279 -00.113 0.489
000000000291 000004 000000010071 202.255 -00.069 0.474
000000000291 000004 000000011965 202.283 -00.117 0.487
000000000291 000004 000000013125 202.214 -00.045 0.471
000000000138 000004 000000000493 034.928 +00.365 0.531
000000000138 000004 000000005397 035.006 +00.322 0.521
000000000138 000004 000000010183 034.980 +00.370 0.555
000000000138 000004 000000013038 034.956 +00.372 0.564
000000000137 000004 000000000154 162.537 +00.055 0.541
000000000137 000004 000000005962 162.513 +00.011 0.538
000000000137 000004 000000008090 162.516 +00.007 0.561
000000000137 000004 000000012759 162.571 -00.018 0.577
000000000136 000004 000000007701 150.685 +00.213 0.544
000000000136 000004 000000008742 150.655 +00.194 0.513
000000000136 000004 000000009895 150.684 +00.212 0.572
000000000136 000004 000000010804 150.657 +00.200 0.572
000000000297 000004 000000003437 185.785 -00.736 0.465
000000000297 000004 000000005005 185.847 -00.726 0.492
000000000297 000004 000000006299 185.830 -00.801 0.502
000000000297 000004 000000010091 185.829 -00.774 0.487
000000000132 000004 000000003511 037.843 -00.215 0.545
000000000132 000004 000000004248 037.835 -00.190 0.547
000000000132 000004 000000006561 037.841 -00.130 0.582
000000000132 000004 000000011098 037.861 -00.144 0.524
000000000285 000004 000000005935 186.346 -00.140 0.451
000000000285 000004 000000007211 186.366 -00.215 0.465
000000000285 000004 000000008110 186.310 -00.262 0.463
000000000285 000004 000000009408 186.329 -00.141 0.491
000000000549 000004 000000000804 205.705 +00.164 0.565
000000000549 000004 000000010533 205.645 +00.174 0.597
000000000549 000004 000000011669 205.596 +00.111 0.619
000000000549 000004 000000012954 205.645 +00.248 0.572
000000000351 000004 000000003972 321.480 -00.533 0.494
000000000351 000004 000000007796 321.498 -00.548 0.500
000000000351 000004 000000011855 321.482 -00.498 0.472
000000000351 000004 000000012357 321.493 -00.533 0.517
000000000327 000004 000000002358 190.436 +00.360 0.483
000000000327 000004 000000002778 190.441 +00.302 0.530
000000000327 000004 000000006433 190.439 +00.341 0.470
000000000327 000004 000000007547 190.427 +00.317 0.505
000000000401 000004 000000005227 199.189 +00.266 0.527
000000000401 000004 000000005813 199.215 +00.271 0.535
000000000401 000004 000000006517 199.226 +00.255 0.513
000000000401 000004 000000008494 199.206 +00.291 0.510
000000000555 000004 000000002833 206.275 +00.664 0.563
000000000555 000004 000000005146 206.289 +00.586 0.569
000000000555 000004 000000011387 206.344 +00.668 0.584
000000000555 000004 000000011956 206.284 +00.717 0.568
000000000347 000004 000000002548 205.420 +00.288 0.493
000000000347 000004 000000005396 205.421 +00.310 0.491
000000000347 000004 000000006756 205.414 +00.289 0.517
000000000347 000004 000000011176 205.425 +00.328 0.505
000000000346 000004 000000002526 228.417 -00.547 0.518
000000000346 000004 000000010097 228.372 -00.565 0.505
000000000346 000004 000000010811 228.318 -00.587 0.487
000000000346 000004 000000012450 228.391 -00.599 0.503
000000000149 000004 000000002363 010.650 -00.684 0.577
000000000149 000004 000000008128 010.663 -00.613 0.551
000000000149 000004 000000009130 010.665 -00.700 0.523
000000000149 000004 000000009308 010.662 -00.642 0.544
000000000597 000004 000000001330 218.085 -00.855 0.610
000000000597 000004 000000005486 218.017 -00.829 0.634
000000000597 000004 000000006186 218.036 -00.731 0.598
000000000597 000004 000000006884 218.013 -00.719 0.620
000000000554 000004 000000002705 204.843 -00.214 0.590
000000000554 000004 000000003748 204.755 -00.213 0.635
000000000554 000004 000000012215 204.828 -00.310 0.562
000000000554 000004 000000012974 204.849 -00.237 0.585
000000000553 000004 000000001954 210.413 +00.310 0.565
000000000553 000004 000000003627 210.402 +00.471 0.578
000000000553 000004 000000004304 210.354 +00.445 0.564
000000000553 000004 000000006874 210.383 +00.375 0.556
000000000533 000004 000000001335 323.864 +00.209 0.536
000000000533 000004 000000002507 323.739 +00.238 0.610
000000000533 000004 000000006393 323.806 +00.187 0.596
000000000533 000004 000000006515 323.816 +00.253 0.582
000000000591 000004 000000004239 197.989 -00.585 0.596
000000000591 000004 000000005443 198.050 -00.499 0.611
000000000591 000004 000000009050 198.044 -00.595 0.605
000000000591 000004 000000009502 197.899 -00.558 0.584
000000000109 000004 000000001159 163.512 -00.045 0.514
000000000109 000004 000000004885 163.469 -00.063 0.530
000000000109 000004 000000004892 163.459 -00.152 0.520
000000000109 000004 000000012746 163.464 -00.096 0.539
000000000336 000004 000000000045 203.446 -00.629 0.512
000000000336 000004 000000007851 203.436 -00.626 0.476
000000000336 000004 000000010708 203.549 -00.637 0.478
000000000336 000004 000000011432 203.491 -00.632 0.515
000000000335 000004 000000007393 224.446 +00.319 0.492
000000000335 000004 000000009114 224.528 +00.325 0.472
000000000335 000004 000000009740 224.489 +00.317 0.476
000000000335 000004 000000010626 224.477 +00.323 0.489
000000000333 000004 000000005604 187.155 +00.258 0.494
000000000333 000004 000000008637 187.098 +00.207 0.467
000000000333 000004 000000010796 187.122 +00.200 0.509
000000000333 000004 000000011590 187.143 +00.202 0.461
000000000111 000004 000000002205 155.113 +00.088 0.518
000000000111 000004 000000006950 155.171 +00.149 0.544
000000000111 000004 000000008946 155.155 +00.097 0.512
000000000111 000004 000000010159 155.121 +00.086 0.552
000000000329 000004 000000004192 190.318 -00.826 0.502
000000000329 000004 000000006875 190.271 -00.804 0.464
000000000329 000004 000000007341 190.354 -00.857 0.468
000000000329 000004 000000007708 190.280 -00.760 0.479
000000000539 000004 000000003552 221.789 -00.044 0.590
000000000539 000004 000000004840 221.824 -00.045 0.534
000000000539 000004 000000005677 221.788 +00.023 0.562
000000000539 000004 000000010577 221.794 -00.048 0.599
000000000349 000004 000000002807 227.519 +00.103 0.483
000000000349 000004 000000003914 227.507 +00.078 0.485
000000000349 000004 000000009943 227.606 +00.152 0.480
000000000349 000004 000000010599 227.572 +00.127 0.509
000000000518 000004 000000003722 208.671 -00.036 0.567
000000000518 000004 000000004468 208.666 -00.093 0.582
000000000518 000004 000000010566 208.678 -00.123 0.596
000000000518 000004 000000013054 208.620 -00.059 0.589
000000000135 000004 000000006316 123.171 -00.256 0.543
000000000135 000004 000000006921 123.138 -00.215 0.514
000000000135 000004 000000010137 123.161 -00.279 0.504
000000000135 000004 000000011316 123.127 -00.284 0.563
000000000616 000004 000000000104 218.860 -00.684 0.656
000000000616 000004 000000000719 218.990 -00.718 0.643
000000000616 000004 000000006966 218.983 -00.891 0.665
000000000616 000004 000000012943 218.771 -00.589 0.647
000000000036 000004 000000000805 151.174 -00.646 0.464
000000000036 000004 000000006228 151.242 -00.640 0.513
000000000036 000004 000000008776 151.147 -00.662 0.477
000000000036 000004 000000011727 151.193 -00.659 0.490
000000000434 000004 000000000500 210.449 -00.296 0.540
000000000434 000004 000000005453 210.425 -00.213 0.512
000000000434 000004 000000008139 210.465 -00.256 0.565
000000000434 000004 000000009602 210.502 -00.247 0.509
000000000436 000004 000000000319 321.620 -00.228 0.576
000000000436 000004 000000000704 321.668 -00.203 0.539
000000000436 000004 000000005831 321.670 -00.204 0.540
000000000436 000004 000000009027 321.610 -00.208 0.532
000000000581 000004 000000000033 224.060 -00.030 0.623
000000000581 000004 000000001025 224.121 -00.028 0.605
000000000581 000004 000000004820 224.030 -00.099 0.583
000000000581 000004 000000008405 224.073 -00.058 0.621
000000000035 000004 000000000398 156.026 -00.380 0.477
000000000035 000004 000000005592 156.036 -00.384 0.501
000000000035 000004 000000005706 156.055 -00.422 0.499
000000000035 000004 000000009018 156.104 -00.429 0.531
000000000438 000004 000000000879 349.400 +00.275 0.502
000000000438 000004 000000005598 349.367 +00.305 0.558
000000000438 000004 000000008036 349.395 +00.303 0.541
000000000438 000004 000000008086 349.307 +00.311 0.508
000000000439 000004 000000000945 219.657 -00.949 0.555
000000000439 000004 000000007215 219.572 -00.954 0.542
000000000439 000004 000000010866 219.692 -00.942 0.497
000000000439 000004 000000012407 219.617 -00.933 0.533
000000000033 000004 000000000529 010.131 -00.996 0.509
000000000033 000004 000000008325 010.099 -01.013 0.475
000000000033 000004 000000009275 010.037 -00.947 0.461
000000000033 000004 000000012659 010.087 -00.960 0.462
000000000013 000004 000000005138 166.282 -00.170 0.451
000000000013 000004 000000005205 166.315 -00.011 0.443
000000000013 000004 000000008170 166.278 -00.082 0.454
000000000013 000004 000000011966 166.244 -00.058 0.477
000000000502 000004 000000002416 206.059 -00.043 0.564
000000000502 000004 000000005681 206.020 -00.004 0.551
000000000502 000004 000000008319 206.113 -00.063 0.574
000000000502 000004 000000010411 206.135 -00.057 0.569
000000000443 000004 000000000995 326.087 -00.486 0.564
000000000443 000004 000000001633 326.049 -00.441 0.528
000000000443 000004 000000006041 326.051 -00.468 0.556
000000000443 000004 000000010788 326.007 -00.459 0.554
000000000468 000004 000000000350 206.881 +00.239 0.555
000000000468 000004 000000003809 206.915 +00.279 0.522
000000000468 000004 000000005377 206.877 +00.221 0.537
000000000468 000004 000000012471 206.916 +00.276 0.517
000000000467 000004 000000000276 199.809 +00.447 0.515
000000000467 000004 000000005224 199.909 +00.459 0.545
000000000467 000004 000000006873 199.792 +00.447 0.529
000000000467 000004 000000009783 199.856 +00.452 0.554
000000000465 000004 000000000093 348.291 -00.794 0.571
000000000465 000004 000000000215 348.293 -00.750 0.548
000000000465 000004 000000006471 348.281 -00.747 0.514
000000000465 000004 000000012120 348.269 -00.834 0.555
000000000574 000004 000000003185 211.641 -00.484 0.593
000000000574 000004 000000003607 211.672 -00.515 0.566
000000000574 000004 000000004832 211.710 -00.498 0.605
000000000574 000004 000000007831 211.557 -00.487 0.626
000000000187 000004 000000003355 163.146 +00.729 0.544
000000000187 000004 000000005752 163.104 +00.781 0.534
000000000187 000004 000000005753 163.163 +00.720 0.574
000000000187 000004 000000012961 163.100 +00.834 0.537
000000000500 000004 000000001286 322.589 +00.137 0.535
000000000500 000004 000000004593 322.511 +00.160 0.610
000000000500 000004 000000009422 322.556 +00.117 0.563
000000000500 000004 000000012703 322.560 +00.095 0.562
000000000214 000004 000000001010 013.946 -00.141 0.615
000000000214 000004 000000002721 014.037 -00.113 0.569
000000000214 000004 000000007363 013.984 -00.179 0.575
000000000214 000004 000000007401 013.936 -00.065 0.584
000000000026 000004 000000000856 010.350 -00.334 0.498
000000000026 000004 000000002212 010.366 -00.356 0.478
000000000026 000004 000000007483 010.297 -00.269 0.480
000000000026 000004 000000007675 010.335 -00.316 0.490
000000000452 000004 000000003079 223.851 -00.661 0.532
000000000452 000004 000000005004 223.798 -00.612 0.555
000000000452 000004 000000007728 223.891 -00.619 0.529
000000000452 000004 000000008114 223.793 -00.664 0.540
000000000617 000004 000000000119 205.943 -00.201 0.664
000000000617 000004 000000003240 205.887 -00.354 0.661
000000000617 000004 000000008209 205.880 -00.306 0.624
000000000617 000004 000000012514 205.945 -00.317 0.631
000000000191 000004 000000000570 010.650 +00.199 0.579
000000000191 000004 000000004574 010.598 +00.150 0.551
000000000191 000004 000000007857 010.547 +00.109 0.571
000000000191 000004 000000008070 010.627 +00.160 0.600
000000000024 000004 000000000930 152.351 -00.580 0.475
000000000024 000004 000000001175 152.416 -00.580 0.477
000000000024 000004 000000007493 152.404 -00.554 0.462
000000000024 000004 000000010999 152.438 -00.509 0.468
000000000618 000004 000000001591 227.169 -00.642 0.667
000000000618 000004 000000003595 227.154 -00.638 0.668
000000000618 000004 000000004051 227.152 -00.815 0.657
000000000618 000004 000000005703 227.197 -00.546 0.634
000000000462 000004 000000005208 205.845 +00.047 0.545
000000000462 000004 000000006254 205.769 +00.063 0.554
000000000462 000004 000000006706 205.788 +00.024 0.517
000000000462 000004 000000011493 205.793 +00.058 0.533
000000000218 000004 000000006042 142.068 -00.309 0.604
000000000218 000004 000000006684 141.994 -00.352 0.609
000000000218 000004 000000008333 142.057 -00.384 0.598
000000000218 000004 000000011731 142.023 -00.409 0.596
000000000017 000004 000000003618 036.586 +00.050 0.452
000000000017 000004 000000006022 036.530 -00.033 0.459
000000000017 000004 000000008084 036.573 +00.011 0.449
000000000017 000004 000000012480 036.619 +00.048 0.488
000000000582 000004 000000001205 207.004 -00.150 0.597
000000000582 000004 000000004156 206.998 -00.166 0.593
000000000582 000004 000000010538 206.921 -00.195 0.591
000000000582 000004 000000011570 207.078 -00.096 0.648
000000000181 000004 000000007007 036.264 -00.705 0.569
000000000181 000004 000000008059 036.368 -00.764 0.597
000000000181 000004 000000008439 036.295 -00.732 0.589
000000000181 000004 000000008881 036.326 -00.744 0.542
000000000210 000004 000000000342 150.768 -00.598 0.603
000000000210 000004 000000006214 150.773 -00.519 0.596
000000000210 000004 000000006630 150.749 -00.676 0.575
000000000210 000004 000000007422 150.677 -00.537 0.639
000000000041 000004 000000000575 150.090 +00.567 0.479
000000000041 000004 000000006301 150.006 +00.564 0.498
000000000041 000004 000000006318 150.043 +00.540 0.498
000000000041 000004 000000006669 150.052 +00.550 0.482
000000000176 000004 000000003638 150.122 -00.082 0.577
000000000176 000004 000000003709 150.153 -00.060 0.603
000000000176 000004 000000006256 150.073 -00.088 0.567
000000000176 000004 000000009353 150.110 -00.044 0.553
000000000486 000004 000000005608 344.602 -00.089 0.552
000000000486 000004 000000006142 344.637 -00.077 0.518
000000000486 000004 000000007196 344.626 -00.107 0.568
000000000486 000004 000000009486 344.671 -00.150 0.542
000000000057 000004 000000005501 140.229 -00.772 0.482
000000000057 000004 000000006293 140.251 -00.766 0.499
000000000057 000004 000000007961 140.294 -00.757 0.481
000000000057 000004 000000011575 140.243 -00.806 0.532
000000000407 000004 000000000074 345.572 +00.334 0.535
000000000407 000004 000000001354 345.453 +00.306 0.567
000000000407 000004 000000003551 345.543 +00.302 0.551
000000000407 000004 000000007026 345.496 +00.290 0.539
000000000170 000004 000000002022 013.548 -00.999 0.592
000000000170 000004 000000009428 013.553 -00.926 0.552
000000000170 000004 000000009901 013.608 -00.923 0.587
000000000170 000004 000000012722 013.597 -00.969 0.578
000000000490 000004 000000006750 343.706 -00.737 0.550
000000000490 000004 000000006983 343.708 -00.736 0.550
000000000490 000004 000000008359 343.747 -00.707 0.580
000000000490 000004 000000010962 343.694 -00.702 0.558
000000000513 000004 000000002605 219.190 -00.179 0.546
000000000513 000004 000000003106 219.058 -00.200 0.636
000000000513 000004 000000007298 219.116 -00.199 0.583
000000000513 000004 000000012853 219.162 -00.166 0.589
000000000240 000004 000000000295 150.744 -00.795 0.671
000000000240 000004 000000003039 150.572 -00.496 0.658
000000000240 000004 000000006003 150.729 -00.981 0.675
000000000240 000004 000000011431 150.636 -00.646 0.681
000000000204 000004 000000001424 011.595 -00.538 0.570
000000000204 000004 000000001767 011.531 -00.590 0.622
000000000204 000004 000000005424 011.572 -00.464 0.626
000000000204 000004 000000012022 011.540 -00.538 0.599
000000000206 000004 000000001846 150.957 -00.824 0.605
000000000206 000004 000000002047 150.981 -00.784 0.543
000000000206 000004 000000004417 150.936 -00.868 0.572
000000000206 000004 000000012919 150.971 -00.740 0.582
000000000613 000004 000000001511 188.768 +00.166 0.635
000000000613 000004 000000002629 188.871 +00.225 0.635
000000000613 000004 000000004785 188.641 +00.173 0.659
000000000613 000004 000000006327 188.725 +00.155 0.666
000000000207 000004 000000003509 155.578 -00.306 0.645
000000000207 000004 000000006980 155.622 -00.388 0.593
000000000207 000004 000000009510 155.664 -00.486 0.614
000000000207 000004 000000010803 155.633 -00.445 0.559
000000000006 000004 000000000263 156.427 +00.052 0.450
000000000006 000004 000000002290 156.437 -00.054 0.451
000000000006 000004 000000002712 156.362 -00.046 0.478
000000000006 000004 000000003565 156.352 -00.079 0.474
000000000234 000004 000000002105 010.262 -00.110 0.657
000000000234 000004 000000003436 010.346 -00.021 0.619
000000000234 000004 000000010473 010.340 +00.001 0.610
000000000234 000004 000000011070 010.177 -00.229 0.628
000000000620 000004 000000000194 204.788 -00.523 0.631
000000000620 000004 000000003721 204.897 -00.511 0.674
000000000620 000004 000000008672 204.965 -00.679 0.672
000000000620 000004 000000012191 204.779 -00.541 0.655
000000000511 000004 000000001275 345.935 +00.161 0.597
000000000511 000004 000000004277 345.965 +00.154 0.574
000000000511 000004 000000007110 345.969 +00.147 0.550
000000000511 000004 000000007458 345.895 +00.149 0.599
000000000421 000004 000000003542 205.700 -00.253 0.508
000000000421 000004 000000008280 205.677 -00.242 0.532
000000000421 000004 000000008861 205.662 -00.236 0.513
000000000421 000004 000000011259 205.684 -00.181 0.529
000000000007 000004 000000000521 185.577 -00.609 0.442
000000000007 000004 000000004346 185.384 -00.505 0.445
000000000007 000004 000000004523 185.490 -00.522 0.451
000000000007 000004 000000006469 185.579 -00.566 0.432
000000000476 000004 000000001350 187.566 -00.156 0.543
000000000476 000004 000000009586 187.550 -00.174 0.542
000000000476 000004 000000011530 187.511 -00.196 0.535
000000000476 000004 000000013021 187.517 -00.227 0.539
000000000042 000004 000000000630 139.551 -00.187 0.481
000000000042 000004 000000003152 139.495 -00.179 0.496
000000000042 000004 000000005337 139.597 -00.159 0.499
000000000042 000004 000000012982 139.497 -00.156 0.488
000000000423 000004 000000004320 205.525 +00.386 0.532
000000000423 000004 000000004651 205.471 +00.345 0.544
000000000423 000004 000000010385 205.456 +00.385 0.512
000000000423 000004 000000012486 205.499 +00.398 0.537
000000000230 000004 000000001643 163.004 +00.543 0.672
000000000230 000004 000000007262 163.085 +00.626 0.635
000000000230 000004 000000009506 163.073 +00.555 0.650
000000000230 000004 000000011283 163.099 +00.479 0.632
000000000044 000004 000000000787 141.164 -00.066 0.485
000000000044 000004 000000001506 141.150 -00.062 0.488
000000000044 000004 000000001776 141.249 -00.126 0.468
000000000044 000004 000000003266 141.213 -00.095 0.504
000000000425 000004 000000004941 227.079 +00.275 0.550
000000000425 000004 000000008889 227.025 +00.249 0.524
000000000425 000004 000000010621 227.007 +00.264 0.562
000000000425 000004 000000012995 227.064 +00.226 0.536
000000000475 000004 000000000547 218.595 -00.003 0.567
000000000475 000004 000000001177 218.654 +00.008 0.536
000000000475 000004 000000008053 218.618 +00.057 0.544
000000000475 000004 000000010638 218.615 +00.044 0.573
000000000198 000003 000000004255 162.256 -00.355 0.589
000000000198 000003 000000006699 162.296 -00.396 0.581
000000000198 000003 000000009999 162.304 -00.296 0.578
000000000144 000003 000000001737 035.455 -00.275 0.527
000000000144 000003 000000002547 035.419 -00.307 0.558
000000000144 000003 000000013086 035.483 -00.236 0.530
000000000196 000003 000000002452 011.742 +00.404 0.569
000000000196 000003 000000002694 011.679 +00.443 0.572
000000000196 000003 000000003598 011.655 +00.422 0.600
000000000194 000003 000000001130 154.977 -00.523 0.588
000000000194 000003 000000007426 155.019 -00.477 0.556
000000000194 000003 000000013112 154.989 -00.595 0.606
000000000197 000003 000000002670 155.875 +00.398 0.562
000000000197 000003 000000003397 155.926 +00.393 0.565
000000000197 000003 000000008608 155.860 +00.444 0.598
000000000140 000003 000000000971 015.858 -00.407 0.551
000000000140 000003 000000011707 015.821 -00.418 0.538
000000000140 000003 000000012720 015.807 -00.365 0.556
000000000593 000003 000000000199 325.526 -00.237 0.620
000000000593 000003 000000006014 325.453 -00.227 0.644
000000000593 000003 000000006580 325.556 -00.249 0.628
000000000142 000003 000000001300 153.417 -00.142 0.548
000000000142 000003 000000004388 153.405 -00.144 0.528
000000000142 000003 000000007582 153.352 -00.124 0.529
000000000192 000003 000000000925 140.421 -00.595 0.585
000000000192 000003 000000009902 140.440 -00.594 0.563
000000000192 000003 000000010922 140.449 -00.639 0.593
000000000579 000003 000000005518 320.389 +00.557 0.605
000000000579 000003 000000005870 320.442 +00.613 0.576
000000000579 000003 000000011718 320.458 +00.660 0.589
000000000141 000003 000000000977 140.057 +00.500 0.528
000000000141 000003 000000002569 140.116 +00.484 0.532
000000000141 000003 000000004406 140.076 +00.490 0.556
000000000167 000003 000000000595 015.637 -00.357 0.575
000000000167 000003 000000008540 015.727 -00.379 0.569
000000000167 000003 000000008731 015.667 -00.360 0.542
000000000190 000003 000000000557 015.189 -00.516 0.604
000000000190 000003 000000009213 015.140 -00.520 0.581
000000000190 000003 000000009279 015.113 -00.511 0.563
000000000157 000003 000000001850 156.494 -00.139 0.536
000000000157 000003 000000010497 156.475 -00.126 0.560
000000000157 000003 000000011255 156.422 -00.094 0.556
000000000169 000003 000000001363 139.693 -00.657 0.542
000000000169 000003 000000004055 139.634 -00.681 0.543
000000000169 000003 000000008323 139.712 -00.646 0.571
000000000134 000003 000000003987 142.174 -00.239 0.551
000000000134 000003 000000011116 142.197 -00.261 0.547
000000000134 000003 000000012933 142.124 -00.257 0.513
000000000164 000003 000000006758 012.748 +00.629 0.547
000000000164 000003 000000010528 012.700 +00.592 0.580
000000000164 000003 000000012696 012.741 +00.624 0.544
000000000171 000003 000000002052 167.804 -00.827 0.544
000000000171 000003 000000002913 167.804 -00.847 0.532
000000000171 000003 000000010527 167.750 -00.871 0.594
000000000172 000003 000000002353 150.592 -00.687 0.576
000000000172 000003 000000007418 150.549 -00.706 0.580
000000000172 000003 000000009651 150.555 -00.743 0.542
000000000173 000003 000000003069 151.588 +00.557 0.536
000000000173 000003 000000003103 151.525 +00.570 0.568
000000000173 000003 000000008722 151.517 +00.507 0.552
000000000174 000003 000000003203 138.052 -00.788 0.554
000000000174 000003 000000010177 138.115 -00.790 0.553
000000000174 000003 000000011117 138.041 -00.734 0.550
000000000175 000003 000000003320 010.245 +00.406 0.575
000000000175 000003 000000003456 010.237 +00.414 0.572
000000000175 000003 000000003980 010.230 +00.345 0.556
000000000587 000003 000000003075 197.799 -00.840 0.614
000000000587 000003 000000003680 197.725 -00.805 0.598
000000000587 000003 000000006384 197.817 -00.800 0.614
000000000177 000003 000000003679 156.073 -00.678 0.545
000000000177 000003 000000008307 156.056 -00.675 0.554
000000000177 000003 000000011407 156.009 -00.633 0.538
000000000585 000003 000000001677 207.070 -01.113 0.621
000000000585 000003 000000003540 207.091 -01.150 0.580
000000000585 000003 000000004479 207.061 -01.030 0.596
000000000588 000003 000000001395 208.325 -00.591 0.615
000000000588 000003 000000005209 208.361 -00.654 0.601
000000000588 000003 000000005357 208.412 -00.683 0.647
000000000159 000003 000000002371 156.636 -00.517 0.558
000000000159 000003 000000003194 156.602 -00.524 0.569
000000000159 000003 000000011653 156.628 -00.536 0.562
000000000179 000003 000000005992 009.691 +00.755 0.543
000000000179 000003 000000011262 009.680 +00.760 0.582
000000000179 000003 000000012547 009.655 +00.750 0.596
000000000145 000003 000000001968 162.736 -00.516 0.559
000000000145 000003 000000004720 162.742 -00.513 0.541
000000000145 000003 000000005644 162.707 -00.553 0.532
000000000180 000003 000000006332 161.498 -01.119 0.583
000000000180 000003 000000007664 161.518 -01.128 0.581
